,Route ID,Difference
2326,147,0 days 00:00:08
2327,147,0 days 00:00:05
2328,147,0 days 00:01:14
2329,147,0 days 00:00:39
2330,147,0 days 00:01:53
2331,147,0 days 00:02:07
2332,147,0 days 00:00:49
2333,147,0 days 00:00:26
2334,147,0 days 00:00:03
2335,147,0 days 00:00:33
2336,147,0 days 00:00:04
2337,147,0 days 00:00:38
2338,147,0 days 00:00:33
2339,147,-1 days +23:58:33
2340,147,-1 days +23:59:48
2341,147,0 days 00:00:02
2342,147,0 days 00:01:03
2343,147,0 days 00:00:08
2344,147,0 days 00:00:02
2345,147,0 days 00:00:03
2346,147,0 days 00:00:07
2347,147,0 days 00:00:03
2348,147,0 days 00:00:04
2349,147,0 days 00:00:45
2350,147,0 days 00:00:04
2351,147,0 days 00:01:04
2352,147,0 days 00:00:03
2353,147,0 days 00:00:50
2354,147,0 days 00:00:05
2355,147,0 days 00:01:18
2356,147,0 days 00:00:13
2357,147,0 days 00:00:09
2358,147,0 days 00:00:15
2359,147,0 days 00:00:19
2360,147,0 days 00:00:39
2361,147,0 days 00:00:17
2362,147,0 days 00:00:46
2363,147,0 days 00:00:21
2364,147,0 days 00:00:56
2365,147,-1 days +23:59:38
2366,147,0 days 00:00:10
2367,147,0 days 00:00:20
2368,147,0 days 00:00:05
2369,147,0 days 00:01:50
2370,147,0 days 00:00:20
2371,147,0 days 00:00:33
2372,147,0 days 00:00:46
2373,147,0 days 00:00:40
2374,147,0 days 00:01:01
2375,147,0 days 00:00:34
2376,147,0 days 00:00:54
2377,147,0 days 00:00:19
2378,147,0 days 00:00:38
2379,147,0 days 00:00:03
2380,147,0 days 00:00:34
2381,147,0 days 00:00:06
2382,147,0 days 00:01:11
2383,147,0 days 00:00:01
2384,147,0 days 00:00:02
2385,147,0 days 00:00:05
2386,147,0 days 00:00:09
2387,147,0 days 00:00:16
2388,147,0 days 00:00:19
2389,147,0 days 00:00:58
2390,147,0 days 00:00:30
2391,147,0 days 00:00:30
2392,147,0 days 00:00:04
2393,147,0 days 00:00:31
2394,147,0 days 00:00:01
2395,147,0 days 00:03:02
2396,147,0 days 00:00:50
2397,147,0 days 00:00:44
2398,147,0 days 00:00:41
2399,147,0 days 00:00:48
2400,147,0 days 00:00:56
2401,147,0 days 00:00:45
2402,147,0 days 00:01:27
2403,147,0 days 00:00:56
2404,147,0 days 00:01:32
2405,147,0 days 00:00:32
2406,147,0 days 00:01:12
2407,147,0 days 00:00:10
2408,147,0 days 00:01:17
2409,147,-1 days +23:58:54
2410,147,0 days 00:00:05
2411,147,-1 days +23:58:49
2412,147,0 days 00:00:11
2413,147,0 days 00:00:05
2414,147,0 days 00:00:16
2415,147,0 days 00:00:34
2416,147,0 days 00:00:01
2417,147,0 days 00:00:45
2418,147,0 days 00:00:37
2419,147,0 days 00:00:04
2420,147,0 days 00:00:05
2421,147,0 days 00:01:54
2422,147,0 days 00:00:07
2423,147,0 days 00:02:43
2424,147,0 days 00:00:46
2425,147,0 days 00:00:46
2426,147,0 days 00:00:40
2427,147,0 days 00:01:04
2428,147,0 days 00:01:10
2429,147,0 days 00:00:59
2430,147,0 days 00:01:41
2431,147,0 days 00:01:24
2432,147,0 days 00:00:47
2433,147,0 days 00:00:03
2434,147,0 days 00:01:10
2435,147,0 days 00:00:02
2436,147,0 days 00:02:26
2437,147,0 days 00:00:17
2438,147,0 days 00:00:16
2439,147,0 days 00:00:41
2440,147,0 days 00:01:34
2441,147,0 days 00:01:33
2442,147,0 days 00:01:29
2443,147,0 days 00:02:12
2444,147,0 days 00:01:59
2445,147,0 days 00:01:47
2446,147,0 days 00:00:03
2447,147,0 days 00:00:24
2448,147,0 days 00:00:00
2449,147,0 days 00:01:39
2450,147,0 days 00:00:00
2451,147,0 days 00:00:05
2452,147,0 days 00:00:01
2453,147,0 days 00:00:00
2454,147,0 days 00:00:01
2455,147,0 days 00:00:21
2456,147,0 days 00:00:04
2457,147,0 days 00:01:06
2458,147,0 days 00:00:20
2459,147,0 days 00:00:00
2460,147,0 days 00:01:02
2461,147,0 days 00:00:04
2462,147,0 days 00:01:17
2463,147,0 days 00:00:04
2464,147,-1 days +23:59:30
2465,147,0 days 00:00:04
2466,147,0 days 00:00:19
2467,147,0 days 00:00:06
2468,147,0 days 00:00:36
2469,147,0 days 00:00:31
2470,147,0 days 00:01:14
2471,147,0 days 00:00:40
2472,147,0 days 00:00:06
2473,147,0 days 00:00:11
2474,147,0 days 00:01:40
2475,147,0 days 00:00:03
2476,147,0 days 00:02:09
2477,147,0 days 00:00:07
2478,147,0 days 00:00:11
2479,147,0 days 00:01:04
2480,147,0 days 00:00:15
2481,147,0 days 00:00:29
2482,147,0 days 00:01:06
2483,147,0 days 00:02:17
2484,147,0 days 00:02:04
2485,147,0 days 00:01:31
2486,147,0 days 00:00:43
2487,147,0 days 00:01:23
2488,147,0 days 00:00:02
2489,147,0 days 00:02:35
2490,147,0 days 00:00:25
2491,147,0 days 00:03:09
2492,147,0 days 00:02:58
2493,147,0 days 00:02:32
2494,147,0 days 00:03:00
2495,147,0 days 00:03:03
2496,147,0 days 00:03:25
2497,147,0 days 00:02:44
2498,147,0 days 00:02:03
2499,147,0 days 00:00:32
2500,147,0 days 00:00:38
2501,147,0 days 00:01:05
2502,147,0 days 00:01:35
2503,147,0 days 00:04:03
2504,147,0 days 00:02:28
2505,147,0 days 00:05:21
2506,147,0 days 00:06:28
2507,147,0 days 00:07:03
2508,147,0 days 00:07:24
2509,147,0 days 00:07:23
2510,147,0 days 00:07:04
2511,147,0 days 00:06:35
2512,147,0 days 00:04:35
2513,147,0 days 00:05:39
2514,147,0 days 00:00:02
2515,147,0 days 00:00:02
2516,147,0 days 00:00:02
2517,147,0 days 00:00:14
2518,147,0 days 00:03:13
2519,147,0 days 00:03:07
2520,147,0 days 00:02:15
2521,147,0 days 00:02:19
2522,147,0 days 00:03:04
2523,147,0 days 00:02:26
2524,147,0 days 00:03:16
2525,147,0 days 00:02:45
2526,147,0 days 00:01:31
2527,147,0 days 00:03:17
2528,147,0 days 00:00:24
2529,147,-1 days +23:59:35
2530,147,-1 days +23:59:45
2531,147,0 days 00:01:27
2532,147,0 days 00:00:43
2533,147,0 days 00:01:24
2534,147,0 days 00:02:00
2535,147,0 days 00:02:22
2536,147,0 days 00:03:01
2537,147,0 days 00:03:46
2538,147,0 days 00:04:09
2539,147,0 days 00:04:10
2540,147,0 days 00:03:07
2541,147,0 days 00:04:26
2542,147,0 days 00:00:51
2543,147,0 days 00:02:07
2544,147,0 days 00:00:29
2545,147,0 days 00:00:46
2546,147,0 days 00:01:22
2547,147,0 days 00:02:04
2548,147,0 days 00:02:59
2549,147,0 days 00:03:03
2550,147,0 days 00:03:36
2551,147,0 days 00:02:42
2552,147,0 days 00:03:21
2553,147,0 days 00:02:50
2554,147,0 days 00:02:00
2555,147,0 days 00:03:13
2556,147,0 days 00:00:16
2557,147,0 days 00:00:00
2558,147,0 days 00:00:01
2559,147,0 days 00:00:00
2560,147,0 days 00:00:01
2561,147,0 days 00:00:03
2562,147,0 days 00:00:14
2563,147,0 days 00:00:37
2564,147,0 days 00:02:24
2565,147,0 days 00:01:39
2566,147,0 days 00:00:01
2567,147,0 days 00:01:09
2568,147,0 days 00:00:05
2569,147,0 days 00:01:56
2570,147,0 days 00:02:14
2571,147,0 days 00:00:04
2572,147,0 days 00:00:02
2573,147,0 days 00:00:28
2574,147,0 days 00:00:44
2575,147,0 days 00:01:17
2576,147,0 days 00:01:46
2577,147,0 days 00:02:00
2578,147,0 days 00:03:07
2579,147,0 days 00:03:50
2580,147,0 days 00:03:35
2581,147,0 days 00:04:30
2582,147,0 days 00:00:02
2583,147,-1 days +23:59:29
2584,147,0 days 00:00:03
2585,147,0 days 00:00:02
2586,147,-1 days +23:59:25
2587,147,-1 days +23:59:05
2588,147,0 days 00:00:03
2589,147,0 days 00:00:20
2590,147,0 days 00:00:31
2591,147,0 days 00:00:20
2592,147,0 days 00:00:05
2593,147,-1 days +23:59:51
2594,147,0 days 00:00:02
2595,147,0 days 00:00:59
2596,147,0 days 00:00:04
2597,147,0 days 00:00:06
2598,147,0 days 00:00:05
2599,147,-1 days +23:59:27
2600,147,0 days 00:00:04
2601,147,0 days 00:00:06
2602,147,0 days 00:00:04
2603,147,0 days 00:00:07
2604,147,0 days 00:02:00
2605,147,0 days 00:00:07
2606,147,0 days 00:02:15
2607,147,0 days 00:00:03
2608,147,0 days 00:02:03
2609,147,0 days 00:00:02
2610,147,0 days 00:00:01
2611,147,0 days 00:00:01
2612,147,-1 days +23:59:45
2613,147,0 days 00:00:09
2614,147,0 days 00:00:34
2615,147,0 days 00:00:01
2616,147,0 days 00:00:48
2617,147,0 days 00:00:00
2618,147,0 days 00:00:01
2619,147,0 days 00:00:11
2620,147,0 days 00:00:01
2621,147,0 days 00:00:02
2622,147,0 days 00:00:25
2623,147,0 days 00:00:02
2624,147,0 days 00:00:01
2625,147,0 days 00:00:00
2626,147,0 days 00:00:01
2627,147,0 days 00:00:01
2628,147,0 days 00:00:06
2629,147,0 days 00:00:29
2630,147,0 days 00:00:43
2631,147,0 days 00:00:01
2632,147,0 days 00:01:17
2633,147,0 days 00:00:04
2634,147,0 days 00:01:52
2635,147,0 days 00:01:58
2636,147,0 days 00:01:46
2637,147,0 days 00:00:34
2638,147,0 days 00:00:40
2639,147,0 days 00:00:32
2640,147,0 days 00:01:10
2641,147,0 days 00:00:24
2642,147,0 days 00:01:21
2643,147,0 days 00:00:39
2644,147,0 days 00:00:17
2645,147,0 days 00:00:07
2646,147,0 days 00:00:03
2647,147,0 days 00:01:53
2648,147,0 days 00:02:08
2649,147,0 days 00:01:35
2650,147,0 days 00:01:53
2651,147,0 days 00:02:01
2652,147,0 days 00:00:52
2653,147,0 days 00:01:02
2654,147,0 days 00:01:24
2655,147,0 days 00:01:19
2656,147,0 days 00:01:33
2657,147,0 days 00:02:47
2658,147,0 days 00:02:56
2659,147,0 days 00:02:13
2660,147,0 days 00:02:36
2661,147,0 days 00:00:03
2662,147,-1 days +23:59:16
2663,147,0 days 00:00:03
2664,147,0 days 00:00:02
2665,147,0 days 00:00:01
2666,147,0 days 00:00:02
2667,147,-1 days +23:59:59
2668,147,0 days 00:00:32
2669,147,0 days 00:00:22
2670,147,0 days 00:00:04
2671,147,-1 days +23:59:23
2672,147,-1 days +23:59:45
2673,147,-1 days +23:58:34
2674,147,-1 days +23:58:02
2675,147,0 days 00:00:19
2676,147,0 days 00:01:05
2677,147,0 days 00:00:00
2678,147,0 days 00:01:04
2679,147,0 days 00:02:02
2680,147,0 days 00:01:17
2681,147,0 days 00:01:10
2682,147,0 days 00:01:09
2683,147,0 days 00:01:15
2684,147,0 days 00:01:48
2685,147,0 days 00:01:00
2686,147,0 days 00:00:02
2687,147,0 days 00:00:01
2688,147,0 days 00:00:04
2689,147,0 days 00:01:30
2690,147,0 days 00:01:32
2691,147,0 days 00:01:50
2692,147,0 days 00:01:19
2693,147,0 days 00:02:42
2694,147,0 days 00:03:14
2695,147,0 days 00:03:52
2696,147,0 days 00:03:09
2697,147,0 days 00:03:20
2698,147,0 days 00:02:54
2699,147,0 days 00:01:41
2700,147,0 days 00:02:12
2701,147,0 days 00:00:04
2702,147,0 days 00:01:02
2703,147,0 days 00:00:09
2704,147,0 days 00:00:09
2705,147,0 days 00:00:04
2706,147,0 days 00:00:11
2707,147,0 days 00:00:41
2708,147,0 days 00:01:14
2709,147,0 days 00:00:17
2710,147,0 days 00:00:20
2711,147,0 days 00:00:37
2712,147,0 days 00:00:04
2713,147,0 days 00:00:45
2714,147,0 days 00:00:04
2715,147,-1 days +23:59:33
2716,147,0 days 00:00:01
2717,147,0 days 00:00:08
2718,147,0 days 00:00:25
2719,147,0 days 00:01:18
2720,147,0 days 00:01:23
2721,147,0 days 00:01:52
2722,147,0 days 00:01:54
2723,147,0 days 00:02:05
2724,147,0 days 00:01:12
2725,147,0 days 00:01:01
2726,147,0 days 00:01:37
2727,147,0 days 00:00:03
2728,147,-1 days +23:58:49
2729,147,0 days 00:00:04
2730,147,0 days 00:00:34
2731,147,0 days 00:00:47
2732,147,-1 days +23:59:59
2733,147,0 days 00:00:34
2734,147,0 days 00:00:12
2735,147,0 days 00:01:39
2736,147,0 days 00:02:02
2737,147,0 days 00:01:51
2738,147,0 days 00:01:49
2739,147,0 days 00:02:09
2740,147,0 days 00:01:27
2741,147,0 days 00:00:23
2742,147,-1 days +23:59:56
2743,147,0 days 00:00:08
2744,147,0 days 00:02:07
2745,147,0 days 00:00:28
2746,147,0 days 00:01:44
2747,147,0 days 00:00:39
2748,147,0 days 00:01:20
2749,147,0 days 00:01:55
2750,147,0 days 00:02:16
2751,147,0 days 00:00:59
2752,147,0 days 00:01:04
2753,147,0 days 00:01:14
2754,147,0 days 00:00:06
2755,147,0 days 00:01:26
2756,147,0 days 00:00:03
2757,147,0 days 00:01:57
2758,147,0 days 00:02:11
2759,147,0 days 00:01:54
2760,147,0 days 00:01:43
2761,147,0 days 00:00:56
2762,147,0 days 00:01:41
2763,147,0 days 00:01:43
2764,147,0 days 00:02:10
2765,147,0 days 00:01:14
2766,147,0 days 00:01:02
2767,147,0 days 00:00:26
2768,147,0 days 00:00:04
2769,147,0 days 00:00:04
2770,147,0 days 00:00:02
2771,147,0 days 00:02:05
2772,147,0 days 00:02:20
2773,147,0 days 00:00:04
2774,147,0 days 00:00:03
2775,147,0 days 00:00:04
2776,147,0 days 00:00:22
2777,147,0 days 00:00:57
2778,147,0 days 00:00:56
2779,147,0 days 00:01:24
2780,147,0 days 00:03:12
2781,147,0 days 00:02:56
2782,147,0 days 00:01:51
2783,147,0 days 00:02:02
2784,147,0 days 00:00:00
2785,147,-1 days +23:59:38
2786,147,0 days 00:00:00
2787,147,-1 days +23:59:58
2788,147,0 days 00:00:00
2789,147,-1 days +23:59:56
2790,147,0 days 00:00:49
2791,147,0 days 00:01:28
2792,147,0 days 00:02:06
2793,147,0 days 00:03:27
2794,147,0 days 00:06:29
2795,147,0 days 00:05:45
2796,147,0 days 00:04:11
2797,147,0 days 00:04:28
2798,147,0 days 00:00:08
2799,147,-1 days +23:59:31
2800,147,0 days 00:00:02
2801,147,0 days 00:00:02
2802,147,-1 days +23:59:25
2803,147,-1 days +23:58:20
2804,147,0 days 00:00:03
2805,147,0 days 00:00:35
2806,147,0 days 00:02:50
2807,147,0 days 00:07:07
2808,147,0 days 00:07:55
2809,147,0 days 00:07:33
2810,147,0 days 00:06:27
2811,147,0 days 00:07:34
2812,147,0 days 00:00:02
2813,147,0 days 00:02:05
2814,147,0 days 00:01:50
2815,147,0 days 00:01:48
2816,147,0 days 00:00:53
2817,147,0 days 00:00:13
2818,147,0 days 00:01:03
2819,147,0 days 00:01:25
2820,147,0 days 00:01:25
2821,147,0 days 00:01:50
2822,147,0 days 00:01:00
2823,147,0 days 00:00:05
2824,147,0 days 00:01:21
2825,147,0 days 00:00:01
2826,147,-1 days +23:59:32
2827,147,0 days 00:00:05
2828,147,0 days 00:00:32
2829,147,0 days 00:00:38
2830,147,0 days 00:00:34
2831,147,0 days 00:00:31
2832,147,0 days 00:02:14
2833,147,0 days 00:01:38
2834,147,0 days 00:00:06
2835,147,0 days 00:01:21
2836,147,0 days 00:00:02
2837,147,0 days 00:01:25
2838,147,0 days 00:02:29
2839,147,0 days 00:02:17
2840,147,0 days 00:02:48
2841,147,0 days 00:01:33
2842,147,0 days 00:02:31
2843,147,0 days 00:02:31
2844,147,0 days 00:02:16
2845,147,0 days 00:04:11
2846,147,0 days 00:00:03
2847,147,0 days 00:01:29
2848,147,0 days 00:01:46
2849,147,0 days 00:00:58
2850,147,0 days 00:00:22
2851,147,0 days 00:00:02
2852,147,0 days 00:00:02
2853,147,0 days 00:00:01
2854,147,-1 days +23:59:45
2855,147,0 days 00:00:40
2856,147,0 days 00:01:18
2857,147,0 days 00:03:23
2858,147,0 days 00:01:02
2859,147,0 days 00:01:05
2860,147,0 days 00:01:29
2861,147,0 days 00:01:52
2862,147,0 days 00:01:54
2863,147,0 days 00:01:49
2864,147,0 days 00:01:06
2865,147,0 days 00:00:19
2866,147,0 days 00:00:03
2867,147,0 days 00:00:03
2868,147,0 days 00:00:17
2869,147,0 days 00:00:05
2870,147,0 days 00:00:33
2871,147,0 days 00:00:48
2872,147,0 days 00:00:09
2873,147,0 days 00:01:05
2874,147,0 days 00:00:38
2875,147,0 days 00:00:46
2876,147,0 days 00:00:28
2877,147,0 days 00:00:33
2878,147,0 days 00:00:29
2879,147,0 days 00:00:52
2880,147,0 days 00:00:58
2881,147,0 days 00:00:19
2882,147,0 days 00:00:42
2883,147,0 days 00:03:30
2884,147,0 days 00:00:04
2885,147,0 days 00:01:09
2886,147,0 days 00:01:19
2887,147,0 days 00:00:11
2888,147,0 days 00:00:03
2889,147,0 days 00:00:25
2890,147,0 days 00:01:29
2891,147,0 days 00:00:51
2892,147,0 days 00:00:51
2893,147,0 days 00:00:06
2894,147,0 days 00:00:30
2895,147,0 days 00:00:10
2896,147,0 days 00:01:19
2897,147,0 days 00:01:42
2898,147,0 days 00:00:03
2899,147,0 days 00:00:02
2900,147,0 days 00:00:04
2901,147,0 days 00:00:03
2902,147,0 days 00:00:02
2903,147,0 days 00:00:26
2904,147,0 days 00:00:17
2905,147,0 days 00:00:02
2906,147,0 days 00:00:59
2907,147,0 days 00:00:19
2908,147,0 days 00:01:10
2909,147,0 days 00:00:12
2910,147,0 days 00:01:07
2911,147,0 days 00:00:02
2912,147,0 days 00:00:03
2913,147,0 days 00:00:03
2914,147,0 days 00:00:25
2915,147,0 days 00:00:46
2916,147,0 days 00:00:16
2917,147,0 days 00:00:34
2918,147,0 days 00:00:58
2919,147,0 days 00:00:21
2920,147,0 days 00:00:05
2921,147,0 days 00:01:05
2922,169,0 days 00:00:34
2923,169,0 days 00:01:47
2924,169,0 days 00:01:54
2925,169,0 days 00:02:46
2926,169,0 days 00:03:20
2927,169,0 days 00:02:39
2928,169,0 days 00:03:14
2929,169,0 days 00:03:43
2930,169,0 days 00:02:52
2931,169,0 days 00:03:23
2932,169,0 days 00:04:07
2933,169,0 days 00:04:52
2934,169,0 days 00:03:06
2935,169,0 days 00:03:44
2936,169,0 days 00:04:16
2937,169,0 days 00:02:42
2938,169,0 days 00:03:17
2939,169,0 days 00:03:21
2940,169,0 days 00:04:18
2941,169,0 days 00:05:15
2942,169,0 days 00:05:26
2943,169,0 days 00:04:57
2944,169,0 days 00:05:46
2945,169,0 days 00:06:43
2946,169,0 days 00:07:33
2947,169,0 days 00:07:05
2948,169,0 days 00:06:42
2949,169,0 days 00:08:14
2950,169,0 days 00:00:57
2951,169,0 days 00:01:08
2952,169,0 days 00:01:43
2953,169,0 days 00:02:05
2954,169,0 days 00:02:23
2955,169,0 days 00:01:31
2956,169,0 days 00:02:07
2957,169,0 days 00:02:06
2958,169,0 days 00:02:02
2959,169,0 days 00:02:08
2960,169,0 days 00:03:58
2961,169,0 days 00:03:58
2962,169,0 days 00:02:43
2963,169,0 days 00:02:29
2964,169,0 days 00:03:03
2965,169,0 days 00:02:43
2966,169,0 days 00:03:43
2967,169,0 days 00:03:41
2968,169,0 days 00:04:20
2969,169,0 days 00:05:08
2970,169,0 days 00:04:37
2971,169,0 days 00:02:44
2972,169,0 days 00:03:24
2973,169,0 days 00:04:08
2974,169,0 days 00:04:47
2975,169,0 days 00:04:39
2976,169,0 days 00:04:53
2977,169,0 days 00:06:05
2978,169,0 days 00:00:14
2979,169,0 days 00:01:07
2980,169,0 days 00:03:02
2981,169,0 days 00:04:50
2982,169,0 days 00:05:00
2983,169,0 days 00:04:37
2984,169,0 days 00:04:46
2985,169,0 days 00:04:50
2986,169,0 days 00:04:58
2987,169,0 days 00:05:12
2988,169,0 days 00:06:50
2989,169,0 days 00:07:52
2990,169,0 days 00:05:57
2991,169,0 days 00:06:39
2992,169,0 days 00:07:33
2993,169,0 days 00:05:14
2994,169,0 days 00:06:04
2995,169,0 days 00:06:34
2996,169,0 days 00:06:46
2997,169,0 days 00:07:05
2998,169,0 days 00:06:54
2999,169,0 days 00:05:41
3000,169,0 days 00:06:19
3001,169,0 days 00:07:19
3002,169,0 days 00:07:57
3003,169,0 days 00:07:45
3004,169,0 days 00:07:36
3005,169,0 days 00:07:31
3006,169,0 days 00:00:23
3007,169,0 days 00:01:16
3008,169,0 days 00:05:57
3009,169,0 days 00:07:40
3010,169,0 days 00:08:07
3011,169,0 days 00:07:29
3012,169,0 days 00:07:35
3013,169,0 days 00:08:17
3014,169,0 days 00:07:27
3015,169,0 days 00:06:14
3016,169,0 days 00:08:38
3017,169,0 days 00:10:32
3018,169,0 days 00:08:48
3019,169,0 days 00:09:55
3020,169,0 days 00:09:50
3021,169,0 days 00:08:39
3022,169,0 days 00:09:37
3023,169,0 days 00:09:16
3024,169,0 days 00:09:40
3025,169,0 days 00:10:49
3026,169,0 days 00:10:31
3027,169,0 days 00:09:45
3028,169,0 days 00:10:48
3029,169,0 days 00:11:11
3030,169,0 days 00:12:05
3031,169,0 days 00:12:07
3032,169,0 days 00:10:53
3033,169,0 days 00:12:07
3034,169,0 days 00:02:15
3035,169,0 days 00:03:45
3036,169,0 days 00:04:42
3037,169,0 days 00:06:25
3038,169,0 days 00:06:07
3039,169,0 days 00:05:02
3040,169,0 days 00:04:52
3041,169,0 days 00:05:04
3042,169,0 days 00:05:16
3043,169,0 days 00:05:08
3044,169,0 days 00:07:54
3045,169,0 days 00:09:53
3046,169,0 days 00:07:27
3047,169,0 days 00:08:36
3048,169,0 days 00:08:55
3049,169,0 days 00:07:22
3050,169,0 days 00:07:31
3051,169,0 days 00:07:23
3052,169,0 days 00:08:16
3053,169,0 days 00:09:34
3054,169,0 days 00:09:18
3055,169,0 days 00:10:27
3056,169,0 days 00:11:21
3057,169,0 days 00:12:11
3058,169,0 days 00:11:39
3059,169,0 days 00:11:51
3060,169,0 days 00:13:18
3061,169,0 days 00:00:45
3062,169,0 days 00:01:35
3063,169,0 days 00:02:06
3064,169,0 days 00:03:48
3065,169,0 days 00:04:35
3066,169,0 days 00:02:36
3067,169,0 days 00:03:18
3068,169,0 days 00:03:21
3069,169,0 days 00:03:13
3070,169,0 days 00:02:44
3071,169,0 days 00:03:55
3072,169,0 days 00:03:03
3073,169,0 days 00:00:53
3074,169,0 days 00:01:19
3075,169,0 days 00:00:52
3076,169,0 days 00:01:26
3077,169,0 days 00:00:57
3078,169,0 days 00:00:04
3079,169,0 days 00:00:55
3080,169,0 days 00:00:02
3081,169,0 days 00:00:34
3082,169,0 days 00:01:05
3083,169,0 days 00:02:17
3084,169,0 days 00:02:13
3085,169,0 days 00:02:32
3086,169,0 days 00:04:00
3087,169,0 days 00:00:05
3088,169,0 days 00:02:20
3089,169,0 days 00:05:28
3090,169,0 days 00:05:46
3091,169,0 days 00:06:13
3092,169,0 days 00:03:17
3093,169,0 days 00:03:05
3094,169,0 days 00:01:02
3095,169,0 days 00:02:17
3096,169,0 days 00:02:25
3097,169,0 days 00:01:00
3098,169,0 days 00:01:25
3099,169,0 days 00:01:27
3100,169,0 days 00:00:00
3101,169,0 days 00:00:28
3102,169,0 days 00:01:03
3103,169,0 days 00:00:32
3104,169,0 days 00:00:28
3105,169,0 days 00:00:10
3106,169,0 days 00:00:00
3107,169,0 days 00:00:39
3108,169,0 days 00:01:31
3109,169,0 days 00:03:15
3110,169,0 days 00:03:32
3111,169,0 days 00:02:41
3112,169,0 days 00:03:06
3113,169,0 days 00:00:04
3114,169,0 days 00:00:32
3115,169,0 days 00:03:47
3116,169,0 days 00:04:39
3117,169,0 days 00:04:59
3118,169,0 days 00:01:59
3119,169,0 days 00:02:34
3120,169,0 days 00:02:41
3121,169,0 days 00:02:19
3122,169,0 days 00:00:12
3123,169,0 days 00:02:57
3124,169,0 days 00:03:17
3125,169,0 days 00:01:35
3126,169,0 days 00:02:06
3127,169,0 days 00:02:17
3128,169,0 days 00:01:29
3129,169,0 days 00:02:36
3130,169,0 days 00:03:45
3131,169,0 days 00:03:44
3132,169,0 days 00:03:00
3133,169,0 days 00:04:06
3134,169,0 days 00:01:52
3135,169,0 days 00:03:16
3136,169,0 days 00:04:02
3137,169,0 days 00:04:42
3138,169,0 days 00:04:33
3139,169,0 days 00:05:12
3140,169,0 days 00:06:33
3141,169,0 days 00:00:19
3142,169,0 days 00:01:30
3143,169,0 days 00:04:06
3144,169,0 days 00:05:56
3145,169,0 days 00:04:58
3146,169,0 days 00:03:55
3147,169,0 days 00:04:18
3148,169,0 days 00:04:40
3149,169,0 days 00:04:17
3150,169,0 days 00:01:58
3151,169,0 days 00:03:34
3152,169,0 days 00:03:46
3153,169,0 days 00:02:16
3154,169,0 days 00:02:20
3155,169,0 days 00:02:10
3156,169,0 days 00:00:18
3157,169,0 days 00:01:50
3158,169,0 days 00:01:47
3159,169,0 days 00:01:30
3160,169,0 days 00:02:13
3161,169,0 days 00:02:03
3162,169,0 days 00:01:26
3163,169,0 days 00:02:07
3164,169,0 days 00:05:17
3165,169,0 days 00:02:39
3166,169,0 days 00:06:43
3167,169,0 days 00:06:58
3168,169,0 days 00:07:14
3169,169,0 days 00:09:59
3170,169,0 days 00:00:08
3171,169,0 days 00:00:54
3172,169,0 days 00:01:10
3173,169,0 days 00:01:36
3174,169,0 days 00:02:25
3175,169,0 days 00:00:10
3176,169,0 days 00:00:21
3177,169,0 days 00:00:16
3178,169,0 days 00:00:08
3179,169,0 days 00:03:20
3180,169,0 days 00:04:45
3181,169,0 days 00:04:02
3182,169,0 days 00:01:30
3183,169,0 days 00:01:09
3184,169,0 days 00:00:28
3185,169,0 days 00:01:05
3186,169,0 days 00:01:22
3187,169,0 days 00:00:46
3188,169,0 days 00:00:36
3189,169,0 days 00:00:24
3190,169,0 days 00:00:05
3191,169,0 days 00:01:10
3192,169,0 days 00:00:39
3193,169,0 days 00:00:45
3194,169,0 days 00:01:06
3195,169,0 days 00:00:06
3196,169,0 days 00:01:21
3197,169,0 days 00:00:31
3198,169,0 days 00:01:50
3199,169,0 days 00:02:48
3200,169,0 days 00:01:47
3201,169,0 days 00:01:44
3202,169,0 days 00:02:28
3203,169,0 days 00:02:26
3204,169,0 days 00:02:17
3205,169,0 days 00:03:14
3206,169,0 days 00:02:29
3207,169,0 days 00:02:23
3208,169,0 days 00:00:35
3209,169,0 days 00:02:47
3210,169,0 days 00:02:31
3211,169,0 days 00:00:08
3212,169,0 days 00:01:14
3213,169,0 days 00:01:38
3214,169,0 days 00:02:15
3215,169,0 days 00:02:08
3216,169,0 days 00:01:49
3217,169,0 days 00:02:24
3218,169,0 days 00:03:16
3219,169,0 days 00:03:38
3220,169,0 days 00:04:36
3221,169,0 days 00:04:57
3222,169,0 days 00:05:24
3223,169,0 days 00:08:19
3224,169,0 days 00:00:08
3225,169,0 days 00:01:03
3226,169,0 days 00:02:40
3227,169,0 days 00:03:50
3228,169,0 days 00:04:33
3229,169,0 days 00:02:37
3230,169,0 days 00:03:25
3231,169,0 days 00:03:42
3232,169,0 days 00:02:57
3233,169,0 days 00:05:50
3234,169,0 days 00:06:13
3235,169,0 days 00:05:57
3236,169,0 days 00:04:36
3237,169,0 days 00:05:23
3238,169,0 days 00:05:18
3239,169,0 days 00:03:15
3240,169,0 days 00:04:37
3241,169,0 days 00:05:26
3242,169,0 days 00:05:19
3243,169,0 days 00:04:54
3244,169,0 days 00:05:04
3245,169,0 days 00:03:43
3246,169,0 days 00:04:15
3247,169,0 days 00:04:06
3248,169,0 days 00:04:15
3249,169,0 days 00:04:30
3250,169,0 days 00:04:59
3251,169,0 days 00:06:24
3252,169,-1 days +23:59:54
3253,169,-1 days +23:59:47
3254,169,-1 days +23:59:57
3255,169,0 days 00:00:14
